INPUT:url	INPUT:title	INPUT:text	GOLDEN:res
https://allhockey.ru/news/show/370504-Fleri_sovershil_potryasajuschij_sejv_v_pryzhke_video	Флери совершил потрясающий сэйв в прыжке [видео]	Голкипер 'Вегаса' Марк-Андре Флёри в матче с 'Торонто' отметился фантастическим сэйвом.  Шайба после броска Ильи Михеева прошла мимо створа ворот 'Вегаса' и отскочила прямо на крюк Нику Петану.  Флёри на несколько мгновений потерял шайбу из виду, однако успел сориентироваться в ситуации и в прыжке поймать шайбу намертво после броска Петана по пустым воротам.  Источник: AllHockey.Ru 	sports
https://sport.ua/news/466900-stala-izvestna-vozmozhnaya-tsena-playstation-5	Стала известна возможная цена PlayStation 5	PlayStation 5 поступит в продажу 20 ноября 2020 года в Северной Америке. Об этом сообщил инсайдер PSErebus в твиттере. Ранее он верно предсказал изначальную дату выхода Last of Us Part II. Когда консоль станет доступна в Европе, неизвестно. Рекомендуемая розничная цена для приставки составит $499, а первым эксклюзивом для PlayStation 5 нового поколения станет Gran Turismo 7. Игра от компании Polyphony Digital выйдет одновременно с консолью. 8 октября компания официально анонсировала PlayStation 5. Консоль поступит в продажу в конце 2020 года. Приставка следующего поколения получит новый пользовательский интерфейс, контроллер и будет поддерживать трассировку лучей. Источник — Cybersport.ru 	technology
https://moika78.ru/news/2019-11-20/322015-uyazvimost-android-pozvolyala-hakeram-shpionit-cherez-kameru/	Уязвимость Android позволяла хакерам шпионить через камеру	Исследовательская фирма по кибербезопасности Checkmarx обнаружила новую уязвимость в операционной системе Android. При помощи неё злоумышленники через приложение «Камера» могли получать доступ ко всему устройству. Как уточняют специалисты, очередная уязвимость затронула Google Camera и Samsung Camera. Так, после запуска программа устанавливала соединение с удалённым сервером, однако во время ожидания не прерывало соединение. Это и позволяло недоброжелательным ПО отправлять команды. Хакеры могли беззвучно делать фотографии и снимать видеоролики при помощи камеры, а также записывать диалог обоих собеседников. Также было возможным получение неограниченного доступа к изображениям и собирать GPS-метки с фото. Ранее «Мойка78» сообщала, что популярное приложение для Android собирало информацию о пользователях. 	technology
https://www.rzn.info/news/2019/11/20/na-severnoy-okruzhnoy-perevernuls.html	На Северной окружной перевернулся автомобиль	В среду, 20 ноября, на Северной окружной перевернулся автомобиль. Фото с места ДТП появилось «ВКонтакте». По информации очевидцев, из-за ДТП образовалась крупная пробка. Согласно данным сервиса «Яндекс.Пробки», затор растянулся на два километра от Борковского карьера №3 до моста через Трубеж. На место ДТП приехали пожарные и скорая. Информация о произошедшем уточняется. 	society
https://www.zr.ru/content/news/920500-v-rossii-gotovyat-servis-dlya-ots/	В России готовят сервис для оценки состояния двигателя по звуку	Сервис для оценки состояния автомобильного двигателя по его звуку появится в России в 2021 году, передает РИА Новости слова представителя рабочей группы НТИ «Автонет», пресс-секретаря партнерства ГЛОНАСС Ярослава Федосеева. До сих пор музыку распознавало только популярное мобильное приложение Shazam, но, разумеется, не автомобильную. Новый автомобильный сервис также будет работать через мобильное приложение. Пользователю останется записать звук работающего двигателя, данные будут направлены в систему для анализа, и искусственный интеллект по звуку определит двигатель и автомобиль (возраст и пробег). Параллельно информация по номеру телефона и автомобилю ищется онлайн, в том числе в социальных сетях и мессенджерах. Проведя обработку большого массива информации, система выдаст вердикт — рекомендовать автовладельцу записаться на ремонт или с этим можно повременить. Над проектом трудится НП ГЛОНАСС, финансирование выделяет НТИ «Автонет» и планирует вывод проекта на рынок в рамках платформы «Автодата» в 2021 году. Идея приложения, возможно, хорошая, но вопрос в том, как она будет реализована. Ведь, к сожалению, по звуку можно выявить не так уж много неисправностей. Фото: depositphotos.com 	technology
https://lb.ua/culture/2019/11/18/442541_literaturnuyu_premiyu_dzhozefa_konrada.html	Литературную премию Джозефа Конрада – 2019 получил Артем Чех	Премию вручает Польский институт каждые два года. Литературную премию имени Джозефа Конрада-Коженевского в 2019 году получил Артем Чех. Об этом сообщает Читомо. Артем Чех – украинский писатель и журналист. Лауреат Литературной премии Гоголя, автор девяти книг – проза и нон-фикшн. В 2019 году вышла его новая книга – 'Район Д'. Лауреат премии получает диплом и награду в размере 3 тыс евро от Польского института в Киеве и полугодовую стажировку в Польше в рамках стипендиальной программы Gaude Polonia.  Премию имени Джозефа Конрада основали в 2007 году, она вручается каждые два года.  В этом году в финал премии попали Катерина Бабкина, Ирина Цилык и Артем Чех. Премию присуждают украинскому писатели в возрасте до 40 лет за произведения в прозе. В 2017 году лауреаткой премии стала Катерина Калитко, в 2015 – София Андрухович, в 2013 – Таня Малярчук. 	entertainment
http://gazeta19.ru/index.php/v-rossii-i-mire/item/34966-sinoptiki-nazvali-regiony-rossii-s-teploj-pogodoj-v-dekabre	Синоптики назвали регионы России с теплой погодой в декабре	В декабре температура воздуха выше нормы будет наблюдаться в северной части европейской территории России, на Урале и на севере Красноярского края, передает РИА «Новости». Об этом рассказал заведующий отделом долгосрочных прогнозов погоды Гидрометцентра Владимир Тищенко. Он также подтвердил, что в Москве и Подмосковье температура воздуха будет выше нормы, которая обычно наблюдается в декабре. Москвичей также призвали не ждать снега раньше начала декабря. По материалам gazeta.ru 	other
http://dynamomania.com/news/501612-aleksandr-zubkov-uzhe-nasidelsya-v-shahtere-ponimal-chto-dlya-menya-samoe-glavnoe---igrat	Александр ЗУБКОВ: 'Уже насиделся в 'Шахтере'. Понимал, что для меня самое главное - играть'	Полузащитник 'Шахтера' Александр Зубков, который на правах аренды выступает за 'Ференцварош', рассказал, почему решился на переход в венгерский клуб. 'Я уже насиделся в 'Шахтере'. Когда перешел в 'Мариуполь', понимал, что для меня самое главное – играть. А на каком уровне играть и в какой команде – неважно.Сейчас в 'Ференцвароше' чуть больше давления, плюс играем на три фронта. Хорошо, что пробились в еврокубки, выступаем в Лиге Европы, имеем шансы на выход из группы. Когда переходил в 'Мариуполь', особого давления не было.Ничего не знал об этой стране, когда переходил сюда. Потом уже узнал, что здесь хорошая команда и чемпионат. Был шокирован. Скорее всего, чемпионат Венгрии сильнее украинского. У всех хорошие поля, стадионы, поддержка на стадионах. Когда приехал – все показали, рассказали', – сказал Зубков в интервью Профутболу. 	sports
https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/1256120/uchionyie_sdielali_protivoakulii_ghidrokostium_prochnieie_stali_i_kievlara	Учёные сделали противоакулий гидрокостюм: Прочнее стали и кевлара	Исследователи из Университета Флиндерса в Австралии разработали новый материал для гидрокостюмов, который обеспечивает лучшую защиту от укусов акул. Исследование опубликовано в научном журнале PLOS ONE. Новинка состоит из неопрена с полиэтиленовыми волокнами сверхвысокой молекулярной массы. Такие волокна используются при создании бронежилетов, перчаток, защитных костюмов, шлемов, а также в альпинистском снаряжении. Основным преимуществом материала является сочетание лёгкости с высокой стойкостью к порезам, истиранию и проколам. Он прочнее стали в десять раз, кевлара — в 1,5 раза, не боится ультрафиолетового излучения. По словам учёных, созданный из новой ткани гидрокостюм также способен останавливать кровотечение. Исследователи уже протестировали своё детище на акулах и подтвердили его превосходство над обычными неопреновыми гидрокостюмами. Эксперимент показал, что новый материал более устойчив к острым зубам смертельно опасного хищника. Ранее сообщалось, что два британца 22 и 28 лет стали жертвами нападения акулы на островах Уитсанди в Австралии. 	science
https://korrespondent.net/world/russia/4161732-hazprom-napravyl-naftohazu-predlozhenye-po-tranzytu	Газпром направил Нафтогазу предложение по транзиту	Российский газовый монополист Газпром направил НАК Нафтогаз Украина официальное предложение о продлении транзитного контракта. Об этом сообщает ТАСС со ссылкой на пресс-службу Газпрома в понедельник, 18 ноября. В российской компании уточнили, что готовы заключить контракт на год с учетом прогнозного спроса в Евросоюзе. Но обязательным условием назван взаимный отказ от судебных претензий и антимонопольного штрафа. 'В предложении Газпрома указано, что необходимыми условиями продления действующего контракта или заключения нового договора являются: отказ обеих сторон от всех взаимных претензий в международном арбитраже и прекращение всех судебных разбирательств, отмена решения Антимонопольного комитета Украины о наложении на Газпром штрафа за якобы 'нарушение экономической конкуренции' и отзыв ходатайства Нафтогаза Украины об инициировании Европейской комиссией расследования против Газпрома', – говорится в сообщении. Кроме того, в Газпроме ожидают позиции украинской стороны относительно готовности напрямую закупать российский газ с 2020 года. Напомним, 14 ноября президент России Владимир Путин допустил прекращение транзита газа через Украину. Он указал на риск прекращения транзита газа через украинскую территорию. При этом Путин подчеркнул готовность Москвы к достижению любых соглашений с Киевом. По мнению Путина словам, Нафтогаз своими исками обостряет ситуацию в переговорах с Газпромом по новому контракту. В свою очередь глава Нафтогаза Андрей Коболев раскритиковал заявления Путина по поводу газовых отношений между Россией и Украиной. По его словам, большинство тезисов из заявления российского президента не соответствуют действительности. А исполнительный директор Нафтогаза Юрий Витренко заявил, что компания не рассматривает предложение 'обнулить' споры с Газпромом. 	economy
https://ulpressa.ru/2019/11/18/%d1%83%d0%b0%d0%b7-%d0%bd%d0%b0%d0%bc%d0%b5%d1%80%d0%b5%d0%bd-%d1%82%d1%80%d1%83%d0%b4%d0%be%d1%83%d1%81%d1%82%d1%80%d0%be%d0%b8%d1%82%d1%8c-200-%d1%80%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d1%85/	УАЗ намерен трудоустроить 200 рабочих	В 2020 году на рабочие вакансии завод намерен набрать порядка 200 человек. Одновременно на предприятии проводится работа над проектом коллективного договора на 2020-2022 годы. Об этом сообщил первый зампред правительства Андрей Тюрин. Последний добавил, что оптимизация управленческого состава завершена. «На Ульяновском автозаводе отмечается рост объемов производства: за десять месяцев 2018 года показатель составил 21,6 млрд рублей, за аналогичный период 2019 — 25 млрд рублей. За это время в текущем году на предприятии произведено 33,7 тысяч единиц техники. Увеличиваются и налоговые отчисления в региональный бюджет, по сравнению с прошлым годом прирост составил 46 млн рублей», — отметил чиновник. Генеральный директор ООО «УАЗ» Адиль Ширинов добавил, что по итогам 2019 года завод планирует укрепить позиции на рынке и подготовиться к запуску новых модификаций: «УАЗ ведет предметную работу с дилерской сетью, корпоративными клиентами, главами регионов по расширению рынков сбыта и увеличению объемов реализации. На 2020 год предприятие планирует набор рабочего персонала и запуск новых продуктов, сохраняя объем социальных гарантий для наших работников». Среди последних перспективных наработок автозавода — новый турбированный двигатель, который находится на стендовых испытаниях, локальный двигатель и спецверсии на базе УАЗ «Профи». На прошлой неделе ы сообщали, что УАЗ распродает активы на 1,5 млрд, создает новое предприятие и заявляет, что оптимизация на предприятии завершена. В частности руководитель департамента информации и общественных связей ООО «УАЗ» Константин Сазонов прояснил, что кадровый ресурс предприятия составляет более 400 квалифицированных инженеров-конструкторов, дизайнеров, испытателей, более 100 квалифицированных технологов и 20 специалистов в области экономики, финансов и управления комплексными инжиниринговыми проектами. 	economy
https://kiev.vgorode.ua/news/sobytyia/413838-vspomnyt-y-pochtyt-v-khha-sostoytsia-pokaz-fylma-o-revoluitsyy-dostoynstva-brytanskoho-rezhyssera	Приходи посмотреть: в КГГА состоится показ фильма о Революции достоинства британского режиссера	Фильм посвящен событиям Майдана с ноября 2013 по февраль 2014 года, деятелям искусств, которые принимали в них участие, и влияние революции на художников, фотографов, скульпторов, музыкантов, кинооператоров и на Восточную Европу в целом. К созданию ленты присоединились и деятели искусств из Киева, Днепра, Харькова. Фильм снят в стиле, объединившем клип, интервью и репортаж. Трансляция будет проходить с украинскими субтитрами. Также в 13:00 состоится открытие фотовыставки о событиях ноября 2013 - февраля 2014 одного из героев фильма 'Киев несокрушимый' Владимира Шуваева. Вход свободный по предварительной регистрации. Программа мероприятия: -14:00 - 17:00 - просмотр фотовыставки Владимира Шуваева - 14:00 -14:30 - выступление пианистки Владиславы Бучко и приветственное слово от организаторов - 14:30 - 15:40 - просмотр фильма 'Kyiv Unbroken / Київ незламний' (продолжительность 80 мин) - 15:45 - 17:00 - Q&A: встреча и дискуссия с творческой группой: британским панк-режиссером Филом Стронгменом, журналистом и фотографом Владимиром Шуваевым, пианисткой и художницей Владиславой Бучко и др. СМОТРИТЕ ЕЩЕ НОВОСТИ КИЕВА: Будь в курсе: где в Киеве можно сделать прививки от гриппа и сколько это стоит Охрана, отмена: 5G-связи в 2020 году в Украине не будет Читай все новости в нашем канале Telegram, Viber или в Twitter. 	entertainment
https://rueconomics.ru/417865-lolita-otkrovenno-rasskazala-skolko-zarabatyvaet-za-odno-vystuplenie	Лолита откровенно рассказала, сколько зарабатывает за одно выступление	Эпатажная российская певица Лолита Милявская в эфире шоу «Секрет на миллион» рассказала, сколько зарабатывает за одно выступление на сцене. По ее словам, в зависимости от нагрузки и перелета может получить от 40 тысяч евро (около трех млн рублей) и больше. При этом исполнительница отметила, что она человек, «которому не так много надо». Что же касается расходов, то за последний месяц Лолита потратила около 100 тысяч евро. При этом львиную долю от этой суммы она вложила в свое творчество, сняв два клипа. На себя артистка тратится только в случае крайней необходимости. В программе «Секрет на миллион» Милявская также рассказала о своих непростых отношениях с мужем. Дело в том, что пара приняла решение развестись после того, как достоянием общественности стала информация о белорусской любовнице ее супруга. В откровенном интервью она поделилась, как на протяжении нескольких лет содержала новую спутницу мужа, а также о том, как проходит бракоразводный процесс. Читайте нас в Яндексе 	entertainment
https://www.vladtime.ru/shou_biznes/736972	Заворотнюк исцелена! Влиятельный покровитель помог «няне Вике» победить рак	Анастасию спас таинственный аноним, сообщают инсайдеры. Недавно Анастасию Заворотнюк видели плавающей в бассейне, а это означает одно: актриса исцелена! Среди людей, оказывающих поддержку и помощь Анастасии называют Татьяну Навку, но, видимо, есть еще один персонаж, который предпочел остаться неизвестным. Откровение инсайдеров наталкивают на мысль, что некий влиятельный покровитель помог «няне Вике» победить рак. Возможно, это тайный поклонник Заворотнюк или мужчина из прошлого. Не исключено, что первый муж из Германии Олаф Шварцкопф внес весомый вклад для помощи бывшей возлюбленной. Мужчина приходил на «Пусть говорят», где рассказывал об отношениях с актрисой. Ностальгия завела Олафа слишком далеко – видимо, немецкий бизнесмен спустя 25 лет не разлюбил ту привлекательную брюнетку, которая покорила его сердце. Нельзя исключать и содействие возможного любовника Анастасии, ведь личная жизни знаменитости отличалась неожиданными виражами. Судя по всему, этот человек предпочел остаться инкогнито во избежание излишнего внимания и бурных обсуждений. 2-й муж Заворотнюк Дмитрий Стрюков после расставания с артисткой заявлял о холодности Заворотнюк, которой якобы ничего не стоило развестись после 12 лет совместной жизни. Анастасия закрутила роман с коллегой Сергеем Жигуновым, но пара рассталась, и это подтверждает ищущий характер звезды, которая долго искала любовь. По слухам, брак с Петром Чернышевым пошатнулся, поскольку мужчина был вынужден работать на износ, чтобы покрыть возможные долги благоверной. Вероятно, идиллия пары нарушилась еще задолго до болезни Анастасии, а в тяжелую минуту неизвестный любовник пришел на помощь к любимой женщине. По-видимому, Жигунов тоже не хотел оставаться в стороне, но ревнивая супруга остановила «блудного» мужа от искреннего порыва. Женщина находилась в тяжелой ситуации, ведь актер променял ее на Заворотнюк. Впрочем, Вера смогла простить Сергея, но вряд ли вытерпит еще один приступ ревности, несмотря на всю сердобольность. Не остается сомнений, что Татьяна Навка не осталась в стороне и также оказала столь нужную помощь супруге коллеги, ведь фигуристка обладает определенной властью и может подключить нужных людей для помощи Анастасии. Как бы там ни было, известия о поправке Заворотнюк вызывают положительные эмоции и стоит пожелать актрисе быстрого и окончательного выздоровления. 	entertainment
http://tvoygorodpskov.ru/2019/11/882252-vistavka-kartin-polya-gogena-v-londone-vizvala-skandal.html	Выставка картин Поля Гогена в Лондоне вызвала скандал	Русский художник считает неприемлемым подвергать анализу создателя по его частной жизни. «Этого следовало ожидать. Началось с обвинений известных людей — наших современников, как правило, людей искусства, в харрасменте, в половых отклонениях, в том числе в педофилии». Он назвал критику в адрес Поля Гогена «зримым примером кризиса западноевропейской культуры и соответствующей модели цивилизации» и объявил, что «совершенно неприемлемо подвергать анализу творчество создателя по его личной истории». «Всегда были желающие поговорить о личной жизни Чайковского и его половой ориентации, о любовных связях Пушкина, о признаках педофилии Набокова», — объявил Сафронов изданию Ридус. «Как представляется, абсолютно неприемлемо подвергать анализу творчество создателя по его личной истории». Микеланджело был гомосексуалистом, Леонардо да Винчи вскрывал трупы, что было просто невообразимо для того времени. «И что, их сейчас всех запретить?» — добавил художник. Художник подчеркнул, что любому времени и месту характерны свои догмы и правила, которые могут шокировать современное западное общество. «Я, конечно, оставил девочку с семьей», — поведал Сафронов. Он подчеркнул, что сначала необходимо подвергать анализу произведения искусства, созданные живописцем. Про скандал с Гогеном он также добавил, что это напоминает «дикие времена инквизиции», а «маразм крепчает и охватывает сознание все большего числа людей», в том числе искусствоведов. Гоген как личность может нравиться либо нет, однако причем тут его искусство? 	entertainment
https://polit.ru/news/2019/11/20/ps_bats_in_attics/	Ради сохранения летучих мышей ученые призывают пускать их на чердаки	В новом исследовании, опубликованном в журнале Ecosphere Американского экологического общества, ученые из Университета Огайо, Университета Кентукки и Службы национальных парков США исследуют важность построек по сравнению с природными местами обитания для сохранения малых бурых ночниц (Myotis lucifugus) — североамериканского вида летучих мышей. Всего десять лет назад малая бурая ночница было одной из самых распространенных летучих мышей Северной Америки, однако ее численность резко упала, и в 2018 году она была отнесена к категории вымирающих видов в Красной книге МСОП. Одной из главных причин стало распространение болезни, известной как «синдром белого носа». Болезнь вызывается патогенным грибком и отличается высоким уровнем смертности. С 2006 по 2011 год от синдрома белого носа погибло, по оценке ученых, более миллиона малых бурых ночниц. Авторы статьи осматривали постройки, предназначенные для посетителей Йеллоустонского национального парка. Во многих случаях на чердаках этих строений обитают малые ночницы. Они спокойно относятся к приближению человека, поэтому ученые смогли даже прикрепить к некоторым из них миниатюрные радиопередатчики и благодаря им обнаружить дополнительные места отдыха этих летучих мышей. Помимо этого передатчики фиксировали температуру тела летучей мыши. Наблюдения за летучими мышами велись с 2012 по 2015 год. Они показали, что репродуктивные самки летучих мышей предпочитают селиться большими группами на чердаках, тогда как самцы и непродуктивные самки живут поодиночке или малочисленными группами в дуплах деревьев или расщелинах скал. По словам исследователей, для малой бурой ночницы характерны так называемые «родильные колонии» (maternity colony) — временные сообщества самок, возникающие на период беременности, родов и выкармливания потомства. Когда детеныши перестают питаться материнским молоком, колония распадается. Такое объединение помогает самкам поддерживать необходимый температурный режим. Обычно во время отдыха летучие мыши впадают в оцепенение. Температура тела значительно снижается, частота сердцебиения падает с 210 до 8 ударов в минуту, что позволяет летучей мыши экономить энергию. Но такой физиологический механизм наносит ущерб самкам, так как задерживает развитие эмбриона и замедляет выработку молока. Прижимаясь друг к другу, десятки самок могут поддерживать постоянную температуру тела. Строения человека — дома с чердаками, сараи, склады — представляют собой удачные места для формирования родильных колоний. Расчеты показывают, что не будь таких построек в Йеллоустонском парке, на его территории не могло бы обитать нынешнее количество малых бурых ночниц. Авторы исследования отмечают, что, в отличие от охраняемой территории парка, в других местах люди часто препятствуют поселению летучих мышей на чердаках, что становится еще одним фактором риска для вида, который уже находится под угрозой исчезновения. 	science
https://nevnov.ru/745093-na-butlerova-13-letnii-malchik-popal-pod-kolesa-mashiny-bezotvetstvennogo-voditelya	На Бутлерова 13-летний мальчик попал под колеса машины безответственного водителя	В минувшую среду в Калининском районе несовершеннолетнего пешехода сбил неустановленный водитель и скрылся с места ДТП. Подросток отделался легкими травмами. Вечером минувшей среды, 20 ноября, в Калининском районе Санкт-Петербурга произошло дорожно-транспортное происшествие, в результате которого пострадал школьник. Об этом сообщили УГИБДД по Санкт-Петербургу и Ленинградской области. Дорожный инцидент случился на улице Бутлерова, недалеко от дома № 40. Неустановленный водитель в зоне пешеходного перехода совершил наезд на несовершеннолетнего мальчика. В результате ДТП 13-летний пешеход получил травмы легкой степени. Водитель неустановленного транспортного средства объявлен в розыск. Ранее НЕВСКИЕ НОВОСТИ писали, что в среду вечером девушку сбил троллейбус, когда она переходила дорогу на «красный». От полученных травм пешеход погибла. До дома ей оставалось пройти один квартал. #петербург#спб#дтп#пешеход#бутлерова#происшествия#несовершеннолетний 	society
https://www.pnp.ru/politics/tramp-i-makron-obsudili-dalneyshie-shagi-po-sirii-i-iranu.html	Трамп и Макрон обсудили дальнейшие шаги по Сирии и Ирану	Президенты США и Франции — Дональд Трамп и Эммануэль Макрон — провели телефонный разговор, в ходе которого обсудили Сирию, Иран и саммит НАТО, который пройдет 3-4 декабря в Лондоне, заявили в пресс-службе Белого дома. Об этом сообщает ТАСС. «Сегодня президент Дональд Трамп говорил с президентом Франции Эмманюэлем Макроном. Лидеры обсудили дальнейшие шаги относительно Ирана и Сирии, а также предстоящую встречу лидеров НАТО в Лондоне», — говорится в сообщении. Ранее стало известно, что Макрон намерен сделать страны Евросоюза более независимыми от Североатлантического альянса. Согласно информации в СМИ президент хочет внести уточнения в пункт 7 статьи 42 Договора о ЕС, согласно которому при нападении на одну из стран-членов Евросоюза, другие государства объединения должны оказать ей помощь. 	society
https://www.zakon.kz/4995761-dorozhe-vsego-ugol-obhoditsya-zhitelyam.html	Выросла ли цена на уголь с начала отопительного сезона	Добыча угля и лигнита в РК за январь–октябрь 2019 года в денежном выражении достигла 289,5 млрд тенге, индекс промышленного производства (ИПП) к аналогичному периоду прошлого года — 97,2%. Годом ранее показатель составлял 253,5 млрд тенге, ИПП — 101,9%, сообщает Zakon.kz со ссылкой на исследование energyprom.kz. В целом за 2018 год объем достигал 343 млрд тенге, ИПП — 104,6%; в 2017-м — 292,1 млрд тг, ИПП — 105,2%. В натуральном выражении за январь–октябрь 2019 года было добыто 92,8 млн тонн каменного угля, лигнита, а также концентрированного угля — на 2,5% меньше, чем в прошлом году. До этого два года подряд в отрасли наблюдался рост. Добыча непосредственно каменного угля за год сократилась на 2,5%, до 84,8 млн тонн, лигнита — на 8,2%, до 4,3 млн тонн. Добыча угольного концентрата, наоборот, увеличилась за год на 5,5% и за январь–октябрь 2019 года составила 3,7 млн тонн. Розничные цены в городах РК за октябрь 2019 года в среднем составили 12,6 тыс. тенге за 1 тонну угля — на 1,2% выше, чем в прошлом месяце, но на 4% ниже по сравнению с октябрем 2018 года. Снижение цены на уголь наблюдалось только в Семее: на 1,3%, до 8,6 тыс. тг за тонну. Еще в 6 городах цена за месяц не изменилась. Самые высокие цены на уголь — в Уральске (18,5 тыс. тг), Кызылорде (14,4 тыс. тг) и Туркестане (14,3 тыс. тг). Как отмечается, цены предприятий–производителей на уголь, реализованный на внутреннем рынке, в 2,5 раза ниже розничных в среднем по РК. Стоимость 1 тонны энергетического каменного угля в октябре 2019 года составила 4,9 тыс. тенге, лигнита — 5,1 тыс. тенге. 	economy
