INPUT:url	INPUT:title	INPUT:text	GOLDEN:res
https://www.epravda.com.ua/rus/news/2019/11/12/653596/	Гонтарева назвала ``террором`` задержание ее бывшего заместителя	Экс-глава Национального банка Валерия Гонтарева говорит, что задержание НАБУ председателя правления Райффайзен Банка Александра Писарука является усилением террора со стороны власти. Об этом она сказала в комментарии НВ Бизнес. ``Ни с МВФ, ни с Райффайзеном же (не связано. — ред). Он только вышел на работу туда. Террор крепнет``, — сказала она. По словам Гонтаревой, во время работы в Нацбанке Писарук отвечал за банковский надзор. ``Мы с ним и расчищали все эти авгиевы конюшни``, — отметила экс-глава НБУ. Напомним, 11 ноября вечером НАБУ задержало экс-заместителя главы Национального банка Александра Писарук. Причина — возможные злоупотребления по делу о обанкротившегося банка Олега Бахматюка. Писарук в 2014-2015 годах работал первым заместителем главы Национального банка и отвечал за банковский надзор. Тогда НБУ, как известно, возглавляла Валерия Гонтарева. В октябре 2014 года Нацбанк выделил ВиЭйБи Банку, который принадлежал собственнику холдинга ``Укрлендфарминг`` Олегу Бахматюку, стабилизационный кредит на сумму 1,2 млрд грн. В ноября 2014 года Нацбанк признал банк неплатежеспособным и ввел временную администрацию. Решение о ликвидации финучреждения принято в марте 2015 года. Дело Бахматюка НАБУ начало расследовать в октябре 2016 года. Детективов заинтересовал факт выделения Нацбанком в октябре 2014 года 1,2 млрд грн ПАО ``ВиЭйБи банк`` как стабилизационного кредита для финансового оздоровления банка. Следователи бюро вышли на финишную прямую, но генпрокурор Юрий Луценко решил отдать дело в полицию. Сто томов уголовного дела о злоупотреблениях в ``ВиЭйБи Банке`` хранились полицией в подвале странного предприятия и были затоплены. Узнать больше:Как одной подписью разрушить дело против Бахматюка на 1,2 миллиарда 	society
https://nv.ua/ukraine/events/razvedenie-na-donbasse-v-obse-prizvali-prodolzhat-vypolnyat-obyazatelstva-novosti-ukrainy-50053148.html	В ОБСЕ призвали продолжать выполнять обязательства по разведению войск на Донбассе	«Как известно, 9 ноября стороны начали возобновленный отвод сил и средств в районе Петровского. Представители ОРДО, со своей стороны, сообщили о его завершении в тот же самый день, а украинская сторона — вчера, 11 ноября. СММ ОБСЕ ожидает официального уведомления сторон о завершении отвода не позднее завтрашнего дня. Также не позднее, чем завтра в районе Петровского должны начаться работы по разминированию», — цитирует его заявление агентство Интерфакс-Украина. По словам Сайдика, на участке разведения в Станице Луганской продолжается ремонт моста через реку Северский Донец. Он ожидает, что ремонт завершится до конца ноября. На участке в Золотом ведутся работы по разминированию, добавил спецпредставитель ОБСЕ. Сайдик также призвал с полной ответственностью отнестись к выполнению обязательств касательно разведения сил и средств на Донбассе. «Это является важным фактором для укрепления взаимного доверия с целью мирного решения конфликта на востоке Украины», — сказал спецпредставитель ОБСЕ в ТКГ. Напомним, что украинская сторона заявила, что на заседании ТКГ были сняты все препятствия на пути к встрече в нормандской формате. РФ назвала условием проведения нормандской встречи разведение сил и средств на Донбассе. 	society
https://news-r.ru/news/events/383421/	Два мужских трупа нашли в холодильной камере с фруктами	В настоящее время правоохранители выясняют все обстоятельства смерти граждан 13 ноября. Трагедия с двумя гражданами Украины произошла в деревне Садковице, в Польше. В минувшее воскресенье, 10 ноября, их безжизненные тела нашел владелец фруктового склада. Как выяснилось, мудчина сообщил дежурному офицеру о страшной находке – двух трупах мужчин в бескислородной холодильной камере. - Погибшие мужчина – гражданке Украины 28 и 46 лет. Они жили на участке, где и случилась трагедия, - сообщили в полиции. В настоящее время местные правоохранители выясняют все обстоятельства смерти мужчин. Вероятно, им не хватило кислорода или же они насмерть замерзли в анаэробной камере. Как они оказались в западне – пока неизвестно. Ранее «Регион Online» писал, что труп солдата-контрактника нашли в воинской части в Бурятии. Обстоятельства случившегося устанавливаются. Читайте нас в  News 	society
https://news-r.ru/news/krasnodar_krai/379738/	Парочка енотов пыталась утащить мягкую игрушку и развеселила жителей Абрау-Дюрсо	Милые воришки попали в объектив видеокамеры Краснодар, 4 ноября. Забавный инцидент произошел поселке Абрау-Дюрсо в Краснодарском крае. В гости к местным жителям заглянули парочка милых енотов. Немного побродив и освоившись, еноты попытались утащить мягкую игрушку, чем очень позабавили гостеприимных хозяев. Попытка воришек была запечатлена на камеру и опубликована в паблике «Типичный Краснодар» в соцсети ВКонтакте. - Отважные люди. А если енот бешеный и цапнет за руку? У меня, один раз, знакомую ёжик за палец укусил, пришлось уколы в живот делать, - прокомментировали видео жители Кубани. Ранее «Регион online» сообщал о том, что в Краснодарском крае на смену заморозкам придет аномальное тепло.После резкого похолодания ожидается потепление и столбики термометров поднимутся до +12 градусов. Читайте нас в  News 	entertainment
https://discover24.ru/2019/11/v-serpuhove-sotrudnitsu-sauny-osudili-za-sutenerstvo/	В Серпухове сотрудницу сауны осудили за сутенерство	Жительница Серпухова была признана городским судом виновной в организации притона на территории сауны, где она работала. В местных СМИ сообщают, что женщина занимала должность администратора в сауне, расположенной на улице Звездной. Однако помимо своей основной деятельности она также занималась привлечением девушек с низкой социальной ответственностью для оказания клиентам-мужчинам дополнительных услуг. Однако, несмотря на тот факт, что вина женщина была доказана судом, она получила всего один год условно за занятие сутенерством. В заведении, где работала подсудимая сообщили, что «сутенерша» была уволена практически сразу же после возбуждения уголовного дела. 	society
https://ria.ru/20191113/1560901756.html	Суд оштрафовал аэропорт в Уфе за безбилетницу из психбольницы в самолете	УФА, 13 ноя - РИА Новости. Арбитражный суд Челябинской области оштрафовал аэропорт Уфы после того, как сбежавшая из психбольницы женщина без билета оказалась в салоне самолёта.Инцидент в уфимском аэропорту произошёл 3 апреля. В самолёте авиакомпании ``ЮТэйр`` рейсом Уфа-Москва в момент посадки пассажиров перед вылетом была обнаружена безбилетница. Выяснилось, что 65-летняя пациентка психбольницы сбежала из клиники и несколько дней готовилась улететь в Москву ``зайцем``, наблюдая, как пассажиры проходят контроль. Она прошла досмотр и была пропущена в ``чистую зону`` вместе с пилотами и стюардами, сотрудники аэропорта в это время отвлеклись и не заметили ее из-за небольшого роста. Прямо из аэропорта ее вернули в психбольницу в Базелеевку под Уфой.``Челябинский арбитражный суд оштрафовал аэропорт за ``нарушение правил проведения досмотра, дополнительного досмотра и повторного досмотра в целях обеспечения транспортной безопасности, совершенное по неосторожности``, - сообщили РИА Новости в Приволжской транспортной прокуратуре. По данным источника агентства в суде, штраф составил 50 тысяч рублей.При этом представитель надзорного ведомства отметил, что ``транспортная прокуратура не видит в данном инциденте нарушения правил досмотра работниками аэропорта``, а речь идет о ``нарушении норм, правил или процедур авиационной безопасности``.``Они несколько раз тщательно ее проверили и убедились, что женщина не несёт угрозу. В данном случае были нарушены правила авиационной безопасности сотрудниками и аэропорта, и авиакомпании, которые не заметили, что в ``чистую зону`` и салон самолёта прошёл человек без билета``, - пояснили агентству в прокуратуре.Уфимский аэропорт намерен обжаловать решение суда. ``АО ``Международный аэропорт ``Уфа`` будет обжаловать постановление 18-го апелляционного арбитражного суда в кассационной инстанции``, - прокомментировал РИА Новости заместитель генерального директора аэропорта по правовым вопросам и корпоративному управлению Владислав Недорезов. 	society
https://krivoe-zerkalo.ru/content/zhitel-krymskogo-poselka-otkryl-novuyu-kometu-v-solnechnoj-sisteme.html	Новое небесное тело открыто Геннадием Борисовым, оно относится к 19–19,5-звездной величине.   В ноябре в крымском поселке Научный, астроном-любитель Геннадий Борисов открыл новую комету в Солнечной системе. Теперь за кометой будет установлено наблюдение для уточнения элементов ее орбиты. Стоит отметить, что это не первое небесное тело, открытое инженером первой категории, сотрудником Крымской астрономической станции МГУ, — на его счету уже есть первая межзвездная комета и еще семь объектов. Об этом интернет-газета «Кривое-зеркало» сообщает со ссылкой на ТАСС. Ангелина Коробко 	Житель крымского поселка открыл новую комету в Солнечной системе	science
https://www.vladtime.ru/shou_biznes/736674	Игривая рука Васильева «спалила» бурный роман с Барановской	«Модный приговор» для Юли превратился в «Служебный роман». Юлия Барановская опубликовала провокационный пост в Instagram, который наверняка подведет черту в череде слухов о ее романе с ведущим «Модного приговора» Александром Васильевым. Хватило пару секунд в Boomerang, чтобы понять, что коллеги больше не могут скрываться, так как игривая рука Васильева «спалила» бурный роман с Барановской. Видимо, модный критик не смог удержаться и приложился к попе телеведущей, на что Юлия не удивилась, возможно, потому что за кулисами это случается постоянно. После увиденного, можно смело предположить, что от прямого подтверждения их отношений отделяет только признание одного из влюбленных. Или пара настолько увлечена друг другом, что тратить время на объяснения им попросту не хочется, ведь и так все очевидно.Не удивительно и то, что у Барановской и Васильева могли завязаться отношения, ведь многодетная мама открыто заявляет, что хочет замуж, а 60-летний Александр не будет против молодой возлюбленной. Так и получилось, что «Модный приговор» для Юли превратился в «Служебный роман». К тому же, на фоне их отношений Юлия расцвела, новый ухажер явно помогает со стилем, которым не перестают восхищаться фанаты. Возможно, такой выбор Барановской обусловлен тем, что предыдущие отношения с Туриченко, Галкиным и  экс-супругом Аршавиным были неудачными, а всегда проявлял к ней знаки внимания Васильев открыто намекал на желание связать свою жизнь с ней. Поэтому, в итоге Юлия перестала ждать журавля в небе и обратила внимание на синицу в руках.  	other
https://sib.fm/news/2019/11/14/novosibirsk-popal-v-top-10-fotogenichnyh-mest-rossii-?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sibfm%2Fall+%28%D0%A1%D0%B8%D0%B1.%D1%84%D0%BC+%E2%80%A2+%D0%92%D1%81%D1%91+%D1%81%D1%80%D0%B0%D0%B7%D1%83%29&hl=en	Новосибирск попал в топ-10 фотогеничных мест России	Сразу две новосибирские достопримечательности оказались в числе любимых мест путешественников; фото с зоопарком есть почти у каждого.  Два любимых новосибирцами места оказались любимы и путешественниками. Кроме того, благодаря Новосибирскому зоопарку имени Р.А. Шило и музею паровозов Новосибирск попал в топ-10 самых фотографируемых городов. Исследования проводил сервис «Облако Mail.ru».  В Новосибирском зоопарке, по последним данным, содержится около 11 тысяч особей и 770 видов животных. Почти половина – представители Международной Красной Книги, Красной Книги России и Красной Книги Новосибирской области.  Музей железнодорожной техники в районе станции «Сеятель» был открыт 19 лет назад. Здесь представлены паровозы и локомотивы начиная с 1932 года выпуска, а также грузовые и пассажирские вагоны с конца ХIХ века до 70-х годов ХХ века.  Напомним, 12 ноября стало известно, что города под Новосибирском попали в топ самых депрессивных территорий Сибири.  Татьяна Картавых 	entertainment
https://novorosinform.org/794380	В Донецке прошли соревнования по легкой атлетике «Олимпийское созвездие»	Сегодня, 2 ноября в легкоатлетическом манеже «Донецк» состоялся открытый республиканский турнир по легкой атлетике «Олимпийское созвездие» и чемпионат по легкоатлетическому многоборью. В соревнованиях приняли участие 18 команд легкоатлетов из городов и районов Донецкой Народной Республики, а также две команды из Луганска. По словам Татьяны Клевакиной, вице-президента Федерации легкой атлетики ДНР, сегодняшние зимние соревнования относятся к серии «Олимпийское созвездие» и посвящены чемпионке олимпийских игр Надежде Ткаченко. «Состязания проводились среди юношей и девушек в следующих возрастных категориях: 2001 год и старше (в индивидуальных видах состязаний),  2002-2003 г.р. (юниоры), 2004-2005 г.р. (кадеты). Легкоатлетическое многоборье мы проводили по упрощенной программе, в которую входили: бег 60 метров с барьерами, прыжок в длину и высоту, толкание ядра и бег 800 метров у женщин и тысячу метров у мужчин. По итогам турнира в многоборье первые места заняли спортсменки из Донецка: Анастасия Бабаш и Елизавета Петрова. Порадовал многоборец Богдан Рябцев из Харцызска. Легкоатлет, который продолжает обучение в училище Олимпийского резерва им. С.Бубки, сегодня впервые выполнил норматив кандидата в мастера спорта. На втором месте луганчане, которые создали нашим спортсменам хорошую конкуренцию», – добавила Татьяна Клевакина. По итогам турнира победителей награждали грамотами, медалями и кубками. Спортсменам, которые сдавали кандидатским минимум, были вручены фирменные футболки от Федерации легкой атлетики. Соревнования были организованы Федерацией легкой атлетики ДНР при поддержке Министерства молодежи, спорта и туризма ДНР. Фоторепортаж Давида Худжеца специально для ИА «Новороссия» 	sports
https://eadaily.com/ru/news/2019/11/02/roskosmos-rastorg-kontrakt-s-gknpc-imeni-hrunicheva-na-raketu-angara-12	Роскосмос расторг контракт с ГКНПЦ имени Хруничева на ракету «Ангара-1.2»	«Роскосмос» расторг контракт на производство ракеты-носителя «Ангара-1.2» с государственным космическим научно-производственным центром (ГКНПЦ) имени Хруничева. Как передает РИА Новости, это была первая ракета, заказанная ГКНПЦ в интересах госкорпорации. С ее помощью в 2021 году планировалось запустить три спутника связи «Гонец-М». Контракт на изготовление «Ангара-1.2» для выведения на орбиту трех «Гонцов-М» с номерами 33, 34 и 35 был подписан 25 июля текущего года. Его стоимость составила 2,028 млрд руб., ракету должны были произвести 15 октября 2021. Агентство отметило, что контракт был расторгнут по инициативе «Роскосмоса». О причинах такого решения не сообщается. Напомним, ракетный комплекс «Ангара» предусматривает создание семейства ракет-носителей легкого, среднего и тяжелого классов. Создание серийного производства универсальных ракетных модулей для ракет «Ангара» планировалось закончить к 2023 году. Ожидалось, что после 2024 года с космодромов Плесецк и Восточный должно быть проведено до восьми пусков «Ангары-А5» и двух пусков легкой ракеты «Ангара-1.2» в год. Накануне подписания контракта, 22 июня, глава «Роскосмоса» Дмитрий Рогозин вместе с директором НГКПЦ им. Хруничева Алексеем Варочко побывали в омском филиале космического научно-производственного центра — ПО «Полет», где производят ракету-носитель «Ангара-1.2». Ранее EADaily сообщало, что Дмитрий Рогозин заявил о том, что разрабатываемая в России сверхтяжелая ракета-носитель будет стоит примерно в четыре раза дешевле, чем американская. 	economy
https://techno.nv.ua/gadgets/motorola-predstavila-skladnoy-smartfon-razr-50053432.html	С возвращением! Motorola вновь представила культовую модель RAZR	Гаджет Motorola RAZR 2019 года является по существу нормальным смартфоном, который можно сложить пополам. У RAZR определенно один из самых уникальных дизайнов в этом году. Это раскладной телефон с новым шарниром, который Motorola называет «Flex View». Устройство получило 6,6-дюймовый дисплей с разрешением 2142×876 с соотношением сторон 21: 9. Он полностью складывается в формате сверху вниз, в отличие от Galaxy Fold, который закрывается слева направо или справа налево. Благодаря форм-фактору «раскладушка» основной дисплей защищен, когда он закрыт, а когда он открыт и используется, имеется дополнительный слой для защиты от царапин. Motorola также разработала дисплей с подвижной металлической опорой, которая должна сделать его более прочным, чем другие пластиковые OLED-дисплеи. В закрытом виде смартфон довольно компактный, всего 72 мм в ширину и 94 мм в высоту, а также 14 миллиметров толщиной. В развернутом виде он сохраняет ту же ширину, но достигает 172 мм в высоту или 6,7 дюймов. Дополнительный дисплей также получил OLED-панель, но на 2.7 дюйма с соотношением 4:3 и разрешением 600×800p. На нём отображается время и уведомления. «Это похоже на оригинальный RAZR на стероидах», — отмечают американские СМИ. Смартфон построен на процессоре Qualcomm Snapdragon 710, имеет только две камеры (разрешение основной — 16 Мп, фронтальной — 5 Мп), оснащен аккумулятором емкостью 2510 мАч. Объемы оперативной и встроенной памяти составили 6 и 128 ГБ соответственно. Смартфон Motorola RAZR будет официально запущен в продажу в январе 2020 по цене $ 1499. В США он будет эксклюзивным для оператора Verizon (предварительные заказы начнутся 26 декабря), а в Канаде он будет доступен и разблокированным. 	technology
https://grodnonews.by/news/lifestyle/v_sotsseti_vkontakte_poyavyatsya_dizlayki.html	В соцсети ВКонтакте появятся дизлайки	Но только в комментариях. Популярныеновости Российская социальная сеть ВКонтакте в рамках мероприятия VK Content Day представила ряд обновлений. Это дизлайки в комментариях, новые инструменты для авторов контента, тематические ленты и возможность монетизации своего творчества. Все это будет доступно пользователям в ближайшее время. Новые тематические ленты представляют собoй вкладки в «Рекoмендациях», где группируется контент разной тематики, в том числе о спoрте, играх, стиле и др. Активные пользoватели, имеющие экспертные знания в той или иной oбласти, смогут влиять на прoцесс напoлнения тематических лент записями. Эксперты будут голoсовать за или против публикаций в своей области, давая таким oбразом понять алгoритму, нужно или нет пoднимать тот или иной материал выше в рекoмендациях. В дoполнение к этому ВКонтакте готовится представить собственное экспериментальнoе издание «Фокус», котoрое будет доступно в виде паблика и сoответствующей вкладки в разделе «Интереснoе» в мoбильном приложении. Также будет запущен инструмент монетизации VK Donut, суть которого заключается в платной подписке на сообщества. В дополнение к этому авторы уникального контента смогут предоставлять своим подписчикам эксклюзивные возможности. Изменится и новостная лента. Сейчас в ней появляются свежие публикации, а в будущем приоритет будет отдаваться качественному контенту, который, по мнению разработчиков, удерживает внимание пользователей значительно дольше. И самое интересное: во ВКонтакте появятся дизлайки. Пока только в комментариях. 	technology
https://66.ru/news/freetime/226205/	Вокалист Rammstein Тилль Линдеманн даст концерт в Екатеринбурге	Продажа билетов на шоу начнется 18 ноября, сообщается на официальном сайте тура. Вокалист Rammstein выступит в Екатеринбурге 9 марта. Тилль Линдеманн выйдет на сцену с музыкантом Петером Тэгтгреном — вместе они создали немецко-шведский дуэт под названием Lindemann. В ноябре группа выпустит второй альбом «F&M». Тур по России организуют в поддержку пластинки. «F&M» — совершенно новая глава в истории проекта. Нынешний альбом представляет лирику на немецком в исполнении Тилля Линдеманна. Отправной точкой для новых песен стало сотрудничество Тилля и Гамбургского театра «Талия». Они адаптировали сказку «Гензель и Гретель», в которой затрагиваются темы страха, надежды, бедности, излишеств, людоедства и смерти», — описывают новый альбом организаторы тура. Вот официальный клип на одну из песен «F&M», который сняли в Казахстане. Кроме Екатеринбурга Линдеманн выступит в Краснодаре, Москве и Санкт-Петербурге. 	entertainment
https://ko.com.ua/eset_dobavlyaet_polnodiskovoe_shifrovanie_v_korporativnye_produkty_130851	Eset добавляет полнодисковое шифрование в корпоративные продукты	Компания Eset выпустила новое решение для защиты конфиденциальных данных предприятия с помощью полнодискового шифрования Full Disk Encryption. Стоит отметить, что новый продукт доступен как дополнение к консолям удаленного управления защитой – Eset Cloud Administrator и Eset Security Management Center. Физическая потеря или кража устройств, таких как мобильные телефоны и ноутбуки вызывает серьезное беспокойство у многих предприятий. Кроме финансовых средств на замену устройств и выплаты высоких штрафов, потеря корпоративных данных может оказать негативное влияние на непрерывность и безопасность бизнес-процессов, а также на репутацию компании в целом. Для избежания подобных инцидентов специалисты Eset предлагают новое решение для полного шифрования диска, которое активируется удаленно и позволяет шифровать данные на подключенных устройствах в один клик. В частности, пользователи могут с одной консоли управлять статусом шифрования данных, хранящихся на корпоративных устройствах. Это ПО доступно как дополнительная функция к последним версиям решений для удаленного управления защитой Eset Cloud Administrator 1.2 и Eset Security Management Center 7.1. Стоит отметить, что продукты были специально обновлены для поддержки Eset Full Disk Encryption. Результаты исследований Eset показали, что 85% компаний (опрошено около 100 организаций) считают полнодисковое шифрование лучшей формой шифрования для защиты корпоративных данных. Кроме этого, компания IDC прогнозирует постоянный рост количества продуктов для полнодискового шифрования до 2023 г. (1,4% в год). В связи с этим компания Eset предлагает простое и эффективное решение для обеспечения защиты корпоративных данных. Вы можете подписаться на наш Telegram-канал для получения наиболее интересной информации 	technology
https://www.yuga.ru/articles/economy/8943.html	«Успех любого бизнеса определяет его репутация». Интервью с руководителем Банка ЗЕНИТ Сочи Игорем Сосиным	В январе 2020 года Банку ЗЕНИТ Сочи исполняется 30 лет. Журналист Юга.ру поговорил с председателем правления банка Игорем Сосиным об итогах работы и о том, какие перемены ждут в ближайшем будущем банк и его клиентов. Каких принципов придерживается банк и что помогает вам добиваться хороших результатов на рынке? — Во многом успех любого бизнеса, тем более банковского, зависит от его репутации. С момента своего создания Банк ЗЕНИТ Сочи определил главные принципы своей деятельности — активная работа с реальным сектором экономики и полный отказ от высокорискованных операций. Вот уже почти 30 лет руководство банка строит бизнес на принципах честности и ответственности, что позволило пережить не один банковский кризис, при этом развиваться и добиваться высоких финансовых результатов. Кроме того, с 2007 года наш банк входит в состав федеральной банковской группы ЗЕНИТ — уверен, это повышает надежность нашего регионального банка в глазах клиентов. Банк ЗЕНИТ входит в основные списки финансово устойчивых банков, подготовленные Центробанком и правительством России, а также обладает высокими рейтингами международных рейтинговых агентств. Как вы оцениваете прошедшие годы работы банка? — Мы прошли огромный путь, за который нам не стыдно! За каждой новой датой — колоссальная работа всего коллектива. Мы очень ответственно подходим к каждому новому этапу развития банка. Это ответственность перед клиентами, перед сотрудниками, и конечно, финансовая ответственность перед акционерами. Банковская группа ЗЕНИТ была образована в 2005 году. В 2007 году в нее вошли «Липецккомбанк» и «Сочигазпромбанк», который позже был переименован в Банк ЗЕНИТ Сочи.По данным на октябрь 2019 года, активы Банка ЗЕНИТ Сочи составляют 5,7 млрд рублей, чистая прибыль — 131,9 млн рублей. Контрольный пакет акций Банка ЗЕНИТ принадлежит ПАО «Татнефть». В июле СМИ сообщали, что Банк ЗЕНИТ Сочи интегрируется с Банком ЗЕНИТ. С чем это связано? Какой экономический эффект вы ожидаете получить для банка и для клиентов? — По оценкам наших специалистов, эффект от объединения дочерних структур под единым брендом «Банк ЗЕНИТ» составит 1,5 млрд рублей ежегодно. Мы ожидаем, что внедрение технологических решений, развитие цифровых каналов обслуживания и оптимизация инфраструктуры IT-платформ помогут снизить издержки и повысить эффективность работы и скорости операций. Цифровая трансформация бизнеса требует от банков колоссальных вложений, и дочерним банкам в этой гонке непросто успеть за рынком. Объединение в крупного игрока с федеральной сетью — это наш шанс стать лучшей версией себя, технологичным банком, с которым легко и удобно решать финансовые задачи. Наибольший эффект от трансформации ощутят в первую очередь наши клиенты. Как изменится доля ПАО «Татнефть» в Банке ЗЕНИТ, учитывая запланированный процесс трансформации бизнеса? — Никак не изменится. «Татнефть» продолжит быть контролирующим акционером банка, как и до слияния. Именно она проводит активную политику в отношении развития банковской группы. Поэтапный процесс интеграции под слоганом «Надежность на общем основании» был запущен в сентябре 2018 года. Интеграция банков ЗЕНИТ и ЗЕНИТ Сочи произойдет в рамках реализации трехлетней стратегии во втором квартале 2020 года. Территория присутствия Банка ЗЕНИТ Сочи — Краснодарский край, а именно — Сочи, Анапа и Краснодар. Здесь работают 5 банковских офисов и 13 банкоматов. Какие перемены будут особенно заметны для клиентов? — За годы своей работы мы завоевали существенную долю рынка Краснодарского края. Все это время мы выполняли свои задачи и ставили новые цели, руководствуясь исключительно интересами наших клиентов. Когда ЗЕНИТ Сочи станет частью универсального банка, они получат разветвленную сеть, единые стандарты обслуживания и профессиональную команду. Один из этапов интеграции — переход на единую IT-платформу, что сделает весь процесс работы быстрее и удобнее для клиента. Какие локальные перемены ожидаются в банке в процессе интеграции? — Перемен будет много, они коснутся и меня в том числе. Я перехожу с должности председателя правления АО «Банк ЗЕНИТ Сочи» на должность председателя Совета директоров. Это поможет более эффективно провести процедуру интеграции банка, а я смогу координировать работу с непосредственным руководством в головном офисе в Москве. Так будет гораздо легче поэтапно решать задачи и достигать поставленных целей, а также курировать все возникающие вопросы между коллективом Банка ЗЕНИТ Сочи и руководством Банка ЗЕНИТ в Москве.Банк продолжит исполнять свои обязательства четко и своевременно. А в канун своего дня рождения по доброй традиции окажет финансовую помощь многодетным и малообеспеченным семьям, детским дошкольным и школьным учреждениям. Какие нововведения ждут банк в 2020 году? — Все договоры продолжат действовать на тех же условиях. Тарифная политика будет соответствовать лучшим рыночным предложениям как по ценовым характеристикам, так и по наполнению продуктов. После завершения интеграции Банка ЗЕНИТ Сочи офисы будут работать под брендом «Банк ЗЕНИТ». Мы планируем максимально подробно и аргументированно рассказывать клиентам обо всех структурных изменениях и проводить консультации. БанкиДеньгиКредитованиеФинансы 	economy
